CaseNumber,Initial_Response_SLA_Violated__c
02170001,False
02170002,False
02170004,False
02170005,False
02170014,False
02170022,False
02170024,False
02170030,False
02170035,False
02170037,False
02170039,False
02170040,False
02170043,True
02170047,False
02170057,False
02170059,False
02170065,False
02170077,True
02170092,False
02170093,False
02170099,True
02170100,True
02170102,False
02170135,False
02170153,False
02170154,False
02170197,False
02170216,False
02170220,False
02170223,False
02170251,False
02170255,False
02170258,False
02170283,False
02170285,True
02170289,False
02170290,False
02170307,True
02170322,False
02170334,False
02170364,False
02170376,False
02170382,False
02170385,False
02170401,False
02170402,False
02170406,False
02170410,False
02170416,False
02170492,True
02170504,False
02170513,False
02170533,False
02170540,False
02170555,False
02170570,False
02170591,False
02170630,False
02170633,False
02170642,False
02170645,False
02170648,False
02170652,False
02170670,False
02170678,False
02170687,False
02170688,False
02170697,False
02170703,True
02170704,False
02170705,False
02170713,False
02170721,False
02170722,False
02170727,False
02170751,False
02170754,False
02170755,False
02170757,False
02170759,False
02170762,False
02170767,False
02170781,False
02170785,False
02170790,False
02170794,False
02170812,False
02170813,False
02170829,False
02170852,False
02170868,False
02170870,False
02170871,False
02170873,False
02170884,False
02170888,False
02170908,False
02170913,False
02170916,False
02170917,False
02170924,False
02170927,False
02170942,False
02170946,False
02170961,False
02170975,False
02170976,False
02170982,False
02170997,True
02170999,False
02171004,False
02171008,False
02171027,False
02171030,False
02171032,False
02171043,False
02171050,False
02171053,False
02171064,True
02171068,False
02171088,False
02171097,False
02171101,False
02171103,False
02171113,False
02171121,False
02171129,False
02171131,False
02171136,False
02171137,False
02171146,False
02171149,False
02171212,False
02171249,False
02171259,False
02171265,False
02171268,False
02171283,False
02171289,False
02171296,False
02171297,False
02171302,False
02171308,False
02171318,False
02171344,False
02171347,False
02171348,False
02171350,False
02171359,False
02171371,False
02171374,False
02171377,False
02171382,False
02171386,False
02171397,False
02171411,False
02171413,False
02171414,False
02171427,False
02171437,False
02171441,False
02171448,False
02171462,False
02171490,False
02171506,False
02171525,False
02171547,False
02171548,True
02171554,False
02171560,False
02171561,False
02171562,False
02171566,False
02171572,False
02171597,False
02171600,False
02171606,False
02171608,False
02171620,False
02171621,False
02171630,False
02171632,False
02171634,False
02171639,False
02171641,False
02171642,False
02171643,True
02171644,False
02171650,False
02171663,False
02171668,True
02171676,False
02171686,False
02171698,False
02171738,False
02171741,False
02171761,False
02171764,False
02171773,False
02171790,False
02171795,False
02171799,False
02171822,False
02171827,False
02171834,False
02171839,False
02171845,True
02171872,False
02171878,False
02171880,False
02171885,False
02171887,True
02171898,True
02171899,True
02171904,False
02171905,False
02171908,False
02171920,True
02171925,False
02171944,False
02171949,True
02171951,True
02171953,False
02171972,True
02171973,True
02171975,False
02172007,True
02172019,True
02172020,True
02172021,True
02172024,True
02172047,False
02172067,False
02172082,False
02172087,False
02172100,False
02172102,False
02172108,False
02172153,False
02172156,False
02172175,False
02172205,False
02172209,False
02172215,False
02172218,False
02172231,False
02172233,False
02172240,False
02172252,False
02172258,False
02172261,False
02172265,False
02172274,False
02172276,False
02172280,False
02172283,True
02172291,False
02172299,False
02172300,False
02172303,False
02172304,False
02172307,True
02172309,False
02172342,False
02172343,False
02172350,False
02172697,False
02172726,False
02172742,False
02172776,False
02172777,False
02172780,False
02172782,False
02172783,False
02172791,False
02172813,False
02172825,False
02172831,False
02172839,False
02172843,False
02172848,False
02172855,False
02172856,True
02172859,False
02172861,False
02172863,True
02172869,False
02172870,True
02172881,False
02172889,False
02172891,False
02172893,False
02172896,False
02172901,True
02172904,False
02172908,False
02172912,True
02172917,True
02172920,False
02172939,False
02172947,False
02172978,False
02172995,False
02173000,False
02173006,False
02173015,False
02173054,False
02173073,False
02173076,False
02173077,False
02173080,False
02173089,False
02173103,True
02173106,False
02173121,False
02173141,False
02173149,False
02173151,False
02173156,False
02173160,False
02173180,False
02173183,False
02173189,False
02173198,False
02173209,False
02173213,False
02173218,False
02173228,False
02173233,False
02173234,False
02173240,False
02173245,False
02173251,False
02173252,False
02173269,True
02173289,False
02173297,False
02173343,False
02173346,False
02173353,False
02173372,False
02173381,False
02173394,False
02173400,False
02173401,False
02173404,False
02173410,False
02173429,False
02173444,False
02173448,False
02173463,False
02173467,False
02173472,False
02173480,False
02173485,False
02173488,False
02173490,True
02173492,False
02173498,False
02173510,False
02173518,False
02173520,False
02173528,False
02173543,False
02173544,False
02173545,False
02173547,False
02173549,False
02173554,False
02173559,False
02173564,False
02173572,False
02173575,False
02173579,False
02173590,False
02173592,False
02173612,False
02173627,False
02173656,False
02173662,False
02173674,False
02173675,False
02173679,False
02173680,False
02173682,False
02173693,False
02173701,False
02173710,False
02173718,False
02173721,False
02173724,False
02173732,False
02173733,False
02173742,False
02173773,False
02173774,False
02173775,False
02173797,False
02173817,False
02173845,False
02173848,True
02173860,True
02173861,True
02173892,True
02173893,False
02173895,False
02173898,False
02173915,False
02173933,False
02173949,False
02173958,False
02173959,False
02173975,False
02173980,False
02173998,False
02174033,False
02174057,False
02174060,False
02174065,False
02174074,False
02174078,False
02174090,False
02174091,False
02174094,False
02174095,False
02174105,False
02174107,False
02174113,False
02174114,False
02174122,False
02174125,False
02174131,False
02174161,False
02174165,False
02174166,False
02174168,False
02174173,False
02174183,False
02174184,False
02174185,False
02174193,False
02174196,False
02174198,False
02174201,False
02174213,False
02174232,False
02174281,False
02174288,False
02174297,False
02174359,False
02174373,False
02174401,False
02174403,False
02174411,False
02174435,False
02174436,False
02174437,False
02174458,False
02174464,False
02174465,False
02174476,False
02174477,True
02174478,False
02174480,False
02174504,False
02174506,False
02174507,False
02174517,False
02174520,False
02174524,False
02174545,False
02174556,False
02174572,False
02174597,False
02174603,False
02174614,False
02174615,False
02174634,False
02174652,False
02174653,False
02174670,False
02174673,False
02174678,False
02174690,False
02174707,False
02174722,False
02174724,False
02174730,False
02174743,False
02174759,False
02174765,False
02174768,False
02174772,False
02174774,False
02174785,False
02174788,False
02174789,False
02174790,False
02174805,False
02174812,False
02174813,False
02174825,False
02174828,False
02174834,False
02174841,False
02174845,False
02174854,False
02174857,False
02174862,False
02174865,False
02174869,False
02174872,False
02174882,False
02174890,False
02174923,False
02174931,False
02174933,False
02174962,False
02174975,True
02174980,False
02174986,False
02174987,False
02174988,False
02175003,False
02175007,False
02175013,False
02175023,False
02175026,False
02175043,False
02175060,False
02175062,False
02175070,False
02175072,False
02175073,False
02175074,False
02175077,False
02175091,False
02175099,False
02175106,False
02175108,False
02175170,False
02175188,False
02175189,False
02175205,False
02175242,False
02175258,False
02175274,False
02175279,False
02175282,False
02175289,False
02175293,False
02175294,False
02175295,False
02175308,False
02175317,False
02175339,False
02175342,False
02175345,False
02175346,False
02175347,False
02175348,False
02175355,False
02175357,False
02175388,True
02175422,False
02175451,False
02175460,False
02175476,False
02175523,False
02175546,False
02175572,False
02175581,False
02175583,False
02175585,False
02175598,False
02175618,False
02175627,False
02175631,False
02175632,True
02175640,False
02175650,False
02175660,False
02175661,False
02175667,False
02175668,False
02175672,False
02175675,False
02175679,False
02175688,False
02175703,False
02175708,False
02175727,False
02175741,False
02175743,False
02175767,False
02175769,False
02175838,False
02175893,False
02175896,False
02175899,False
02175901,False
02175904,False
02175909,False
02175910,False
02175915,False
02175919,False
02175922,False
02175928,False
02175933,False
02175940,False
02175944,False
02175952,False
02175956,False
02175967,False
02175969,False
02175970,False
02175975,False
02175985,False
02175991,False
02175994,False
02175996,False
02176001,False
02176005,False
02176014,False
02176025,False
02176048,False
02176054,False
02176062,False
02176068,False
02176088,False
02176108,True
02176116,False
02176126,False
02176128,False
02176132,False
02176139,False
02176141,False
02176170,False
02176178,False
02176189,False
02176201,False
02176206,False
02176213,False
02176230,False
02176237,False
02176243,False
02176252,False
02176253,False
02176254,False
02176261,False
02176262,False
02176266,False
02176273,False
02176275,False
02176276,False
02176296,False
02176319,False
02176354,False
02176377,False
02176409,False
02176421,False
02176429,False
02176437,False
02176439,False
02176442,False
02176448,False
02176464,False
02176469,False
02176471,False
02176478,False
02176483,False
02176485,False
02176488,False
02176517,False
02176518,False
02176536,False
02176537,False
02176545,False
02176555,False
02176568,False
02176597,False
02176603,False
02176605,False
02176608,False
02176625,False
02176648,False
02176665,False
02176666,False
02176667,False
02176670,False
02176700,False
02176710,False
02176713,False
02176719,False
02176750,False
02176753,False
02176754,False
02176760,False
02176761,False
02176769,False
02176770,False
02176775,False
02176785,False
02176789,False
02176798,True
02176799,True
02176829,True
02176863,False
02176865,False
02176877,False
02176878,False
02176879,False
02176880,False
02176881,False
02176882,False
02176897,False
02176900,False
02176903,False
02176907,False
02176914,False
02176942,False
02176950,False
02176954,False
02176956,False
02176976,False
02176977,False
02176979,False
02176980,False
02176981,False
02176987,False
02176990,False
02176999,False
02177000,False
02177009,False
02177010,False
02177011,False
02177012,False
02177025,False
02177038,False
02177040,False
02177046,False
02177053,False
02177056,False
02177066,False
02177068,False
02177075,False
02177115,False
02177133,False
02177152,False
02177166,False
02177175,False
02177179,False
02177193,False
02177197,False
02177204,False
02177205,False
02177213,False
02177218,False
02177222,True
02177232,False
02177239,False
02177243,False
02177244,False
02177247,False
02177251,False
02177262,False
02177265,False
02177266,False
02177268,False
02177272,False
02177277,False
02177280,False
02177287,False
02177296,False
02177299,False
02177319,False
02177323,False
02177327,False
02177335,False
02177386,False
02177395,False
02177409,False
02177428,False
02177432,False
02177473,False
02177483,False
02177487,False
02177499,False
02177529,False
02177533,False
02177546,False
02177548,False
02177558,False
02177581,False
02177585,False
02177593,False
02177609,False
02177610,False
02177614,False
02177619,False
02177625,False
02177630,False
02177634,False
02177649,False
02177666,False
02177745,False
02177747,False
02177764,False
02177805,False
02177806,False
02177816,False
02177820,False
02177822,False
02177827,False
02177828,False
02177830,False
02177835,False
02177874,False
02177881,False
02177884,False
02177892,False
02177898,False
02177900,False
02177901,False
02177907,False
02177911,False
02177914,False
02177924,False
02177927,False
02177935,False
02177946,False
02177948,False
02177954,False
02177959,False
02177963,False
02177988,False
02177993,False
02177998,False
02178009,False
02178010,False
02178037,False
02178045,False
02178060,False
02178073,False
02178082,False
02178098,False
02178102,False
02178106,False
02178107,False
02178128,False
02178137,False
02178140,False
02178142,False
02178164,False
02178171,False
02178173,False
02178182,False
02178184,True
02178185,False
02178190,False
02178209,False
02178211,False
02178224,False
02178231,True
02178258,True
02178273,False
02178295,False
02178300,False
02178304,False
02178310,False
02178315,False
02178323,False
02178329,False
02178331,False
02178343,False
02178359,False
02178367,False
02178369,False
02178386,False
02178398,False
02178399,False
02178402,False
02178403,False
02178404,False
02178414,False
02178415,False
02178421,False
02178422,False
02178430,False
02178439,False
02178448,False
02178452,False
02178456,True
02178466,False
02178467,True
02178481,False
02178509,False
02178510,False
02178514,False
02178523,False
02178533,False
02178538,False
02178539,False
02178583,False
02178604,False
02178628,False
02178645,False
02178682,False
02178699,False
02178721,False
02178724,False
02178728,False
02178734,False
02178743,False
02178747,False
02178755,False
02178758,False
02178768,False
02178769,False
02178793,False
02178795,False
02178800,False
02178802,False
02178808,False
02178812,False
02178814,False
02178835,False
02178837,True
02178840,False
02178845,False
02178850,True
02178851,False
02178855,False
02178943,False
02178946,False
02178954,False
02178956,False
02178957,False
02178965,False
02178967,False
02178968,False
02178970,False
02178982,False
02178989,False
02179016,False
02179019,False
02179026,False
02179033,False
02179040,False
02179053,False
02179055,False
02179057,False
02179062,False
02179064,False
02179066,False
02179073,False
02179077,False
02179099,False
02179105,False
02179108,False
02179111,False
02179114,False
02179121,False
02179152,False
02179154,False
02179157,False
02179161,False
02179180,False
02179185,False
02179193,False
02179204,False
02179249,False
02179252,False
02179253,False
02179256,False
02179263,False
02179264,False
02179267,False
02179292,False
02179297,False
02179303,False
02179314,False
02179315,False
02179320,False
02179325,False
02179331,False
02179332,False
02179334,False
02179351,False
02179361,False
02179362,False
02179369,False
02179372,False
02179373,False
02179374,False
02179376,False
02179379,False
02179380,False
02179383,False
02179389,False
02179392,False
02179401,True
02179402,False
02179412,False
02179414,False
02179421,False
02179436,False
02179456,False
02179460,False
02179480,False
02179482,False
02179515,False
02179528,False
02179535,False
02179542,False
02179565,False
02179573,False
02179575,False
02179577,False
02179585,False
02179587,False
02179589,False
02179612,False
02179640,False
02179645,False
02179674,False
02179686,True
02179703,True
02179709,True
02179762,False
02179774,False
02179788,False
02179793,False
02179800,False
02179812,False
02179815,False
02179825,False
02179854,False
02179871,False
02179881,False
02179883,False
02179904,False
02179907,False
02179915,False
02179920,False
02179932,False
02179935,False
02179938,False
02179948,False
02179951,False
02179964,False
02179967,False
02179969,False
02179983,False
02179989,False
02179991,False
02180008,False
02180012,False
02180022,False
02180024,False
02180034,False
02180035,True
02180041,False
02180052,False
02180055,False
02180077,False
02180078,False
02180084,False
02180100,False
02180129,False
02180139,False
02180160,False
02180163,False
02180166,False
02180173,False
02180174,False
02180186,False
02180190,False
02180195,False
02180201,False
02180206,False
02180208,False
02180211,False
02180212,False
02180217,False
02180226,False
02180227,False
02180233,False
02180235,False
02180252,False
02180254,False
02180262,False
02180268,False
02180273,False
02180276,False
02180286,False
02180287,False
02180300,False
02180301,False
02180303,False
02180307,False
02180315,False
02180378,False
02180382,False
02180391,False
02180404,False
02180422,False
02180425,False
02180434,False
02180473,False
02180482,False
02180492,False
02180498,False
02180518,False
02180521,True
02180535,False
02180543,False
02180544,False
02180554,False
02180558,False
02180573,True
02180578,False
02180582,False
02180583,False
02180584,False
02180589,False
02180598,False
02180599,False
02180601,False
02180607,False
02180611,False
02180613,False
02180617,False
02180618,False
02180620,False
02180623,True
02180638,False
02180640,False
02180642,False
02180670,False
02180691,False
02180712,False
02180716,False
02180726,False
02180732,False
02180752,False
02180765,False
02180766,False
02180768,True
02180796,True
02180806,False
02180809,False
02180810,False
02180811,False
02180813,False
02180814,False
02180822,False
02180834,False
02180840,False
02180843,False
02180847,False
02180850,False
02180881,False
02180885,False
02180899,False
02180927,False
02180931,False
02180935,False
02180940,False
02180945,False
02180968,False
02180990,False
02181008,False
02181009,False
02181017,False
02181027,False
02181039,False
02181061,False
02181067,False
02181090,False
02181091,False
02181092,False
02181098,False
02181131,False
02181134,True
02181143,False
02181146,False
02181147,False
02181154,False
02181159,False
02181164,False
02181165,False
02181168,False
02181176,False
02181178,False
02181183,False
02181192,False
02181207,True
02181215,True
02181217,True
02181262,False
02181263,False
02181271,False
02181316,False
02181319,False
02181323,False
02181326,False
02181329,False
02181340,False
02181347,False
02181348,False
02181349,True
02181352,False
02181364,False
02181366,False
02181367,False
02181368,False
02181372,False
02181381,False
02181397,False
02181401,False
02181409,False
02181419,False
02181438,False
02181458,False
02181475,False
02181494,False
02181506,False
02181528,False
02181535,False
02181548,False
02181549,False
02181552,False
02181556,False
02181563,False
02181564,False
02181575,False
02181576,False
02181577,False
02181578,False
02181579,False
02181585,False
02181593,False
02181599,True
02181606,False
02181616,False
02181624,False
02181627,False
02181631,False
02181636,True
02181647,False
02181651,False
02181654,True
02181659,False
02181663,True
02181671,False
02181678,False
02181684,False
02181688,False
02181696,False
02181697,False
02181699,False
02181703,False
02181706,False
02181711,False
02181754,False
02181757,False
02181779,False
02181783,False
02181805,False
02181823,True
02181828,False
02181869,False
02181870,False
02181882,False
02181895,False
02181898,False
02181911,False
02181915,False
02181920,False
02181926,False
02181927,False
02181929,False
02181931,False
02181932,False
02181942,False
02181944,False
02181948,True
02181966,False
02181975,False
02181979,False
02181980,False
02182002,True
02182003,False
02182010,False
02182020,False
02182056,False
02182077,False
02182094,False
02182095,False
02182096,False
02182104,False
02182127,False
02182135,True
02182148,False
02182149,False
02182154,False
02182157,False
02182162,False
02182164,False
02182200,False
02182205,False
02182207,False
02182220,False
02182221,False
02182222,False
02182224,False
02182227,False
02182231,False
02182233,True
02182235,False
02182236,False
02182239,False
02182241,False
02182242,False
02182243,False
02182247,False
02182250,False
02182252,False
02182257,False
02182264,False
02182267,False
02182271,False
02182277,False
02182319,False
02182350,False
02182353,False
02182360,False
02182363,False
02182366,False
02182377,False
02182381,False
02182386,False
02182392,False
02182398,False
02182404,False
02182415,False
02182416,False
02182438,False
02182440,False
02182452,False
02182454,False
02182455,False
02182462,False
02182469,False
02182470,False
02182473,False
02182475,False
02182477,False
02182478,False
02182481,False
02182483,False
02182484,False
02182485,False
02182488,False
02182493,True
02182505,True
02182521,False
02182526,True
02182531,False
02182536,True
02182537,True
02182538,True
02182539,True
02182546,True
02182608,False
02182612,False
02182615,False
02182616,False
02182622,False
02182633,False
02182643,False
02182664,False
02182665,False
02182673,False
02182684,False
02182690,False
02182691,False
02182709,False
02182717,False
02182721,False
02182722,False
02182725,False
02182729,False
02182741,False
02182761,False
02182764,False
02182766,False
02182768,False
02182776,False
02182782,False
02182784,False
02182790,False
02182800,False
02182805,False
02182816,False
02182823,False
02182828,False
02182829,False
02182862,False
02182866,False
02182880,False
02182906,False
02182915,False
02182917,False
02182940,False
02182949,False
02182950,False
02182951,False
02182953,False
02182954,False
02182962,False
02182965,False
02182985,True
02182990,False
02182994,False
02182996,False
02182998,False
02182999,False
02183008,False
02183009,False
02183010,True
02183016,False
02183019,False
02183033,False
02183041,False
02183048,False
02183053,False
02183055,False
02183056,True
02183076,False
02183077,False
02183081,False
02183129,False
02183130,False
02183179,False
02183193,False
02183200,False
02183201,False
02183206,False
02183215,False
02183229,False
02183239,False
02183240,False
02183246,False
02183260,True
02183264,False
02183274,False
02183276,True
02183285,False
02183287,False
02183288,False
02183293,False
02183295,False
02183302,False
02183315,True
02183318,False
02183319,False
02183322,False
02183326,False
02183330,False
02183340,False
02183355,False
02183358,False
02183396,False
02183406,False
02183429,False
02183430,False
02183431,False
02183433,False
02183455,False
02183465,False
02183496,False
02183512,False
02183533,False
02183543,False
02183553,False
02183561,False
02183569,False
02183573,False
02183579,False
02183590,False
02183591,False
02183596,True
02183599,False
02183611,False
02183614,False
02183616,False
02183620,False
02183623,False
02183624,False
02183626,False
02183636,False
02183641,False
02183645,False
02183647,False
02183657,False
02183665,False
02183689,False
02183707,False
02183715,False
02183727,False
02183737,False
02183748,False
02183787,True
02183799,False
02183802,False
02183804,True
02183808,False
02183811,True
02183832,False
02183833,False
02183841,False
02183847,False
02183851,False
02183852,False
02183855,False
02183867,False
02183876,False
02183877,False
02183879,False
02183882,False
02183884,False
02183892,False
02183898,False
02183911,False
02183912,False
02183921,True
02183927,False
02183934,False
02183958,False
02183967,False
02184025,False
02184038,False
02184066,False
02184069,False
02184090,False
02184102,False
02184109,False
02184117,False
02184124,False
02184125,False
02184128,False
02184133,False
02184142,False
02184143,True
02184146,True
02184147,False
02184148,True
02184163,False
02184186,False
02184208,False
02184210,False
02184212,False
02184214,False
02184216,True
02184217,True
02184222,False
02184223,True
02184234,False
02184249,False
02184271,False
02184276,False
02184297,False
02184306,False
02184372,False
02184378,False
02184396,False
02184402,False
02184403,False
02184405,False
02184411,False
02184419,False
02184435,False
02184440,False
02184443,False
02184446,False
02184447,False
02184451,False
02184454,False
02184482,False
02184501,False
02184503,True
02184504,True
02184506,False
02184517,False
02184529,False
02184547,False
02184549,True
02184563,False
02184574,False
02184576,False
02184606,False
02184614,False
02184622,False
02184626,False
02184630,False
02184653,False
02184661,False
02184676,False
02184681,False
02184684,False
02184687,False
02184695,False
02184696,False
02184698,False
02184701,False
02184715,False
02184721,False
02184722,False
02184732,False
02184744,False
02184747,False
02184748,False
02184756,False
02184757,True
02184765,False
02184766,False
02184768,False
02184772,False
02184775,False
02184778,False
02184779,False
02184784,False
02184786,False
02184787,False
02184788,True
02184796,False
02184801,False
02184802,False
02184813,False
02184819,False
02184822,False
02184826,False
02184827,False
02184828,False
02184829,False
02184838,False
02184845,False
02184862,False
02184864,False
02184880,False
02184892,False
02184893,False
02184903,False
02184915,False
02184921,False
02184924,False
02184948,False
02184980,False
02184987,False
02184992,False
02184995,False
02185011,False
02185013,False
02185017,False
02185022,False
02185025,False
02185030,True
02185031,False
02185037,False
02185038,False
02185039,False
02185051,True
02185060,False
02185062,True
02185068,False
02185070,False
02185073,False
02185090,False
02185096,False
02185104,False
02185106,False
02185108,False
02185118,False
02185127,False
02185140,False
02185169,False
02185172,False
02185173,False
02185190,False
02185224,False
02185239,False
02185242,False
02185268,False
02185275,False
02185286,False
02185300,False
02185310,False
02185318,False
02185321,False
02185325,False
02185328,False
02185329,False
02185336,False
02185339,False
02185344,False
02185346,False
02185347,False
02185350,False
02185352,False
02185357,True
02185361,False
02185369,False
02185372,False
02185413,True
02185448,False
02185451,False
02185452,False
02185453,False
02185463,False
02185495,False
02185500,False
02185522,False
02185529,False
02185535,False
02185555,False
02185563,False
02185595,False
02185597,False
02185613,False
02185614,False
02185617,False
02185626,False
02185631,False
02185632,False
02185641,False
02185642,False
02185649,False
02185651,False
02185653,False
02185670,False
02185671,False
02185686,False
02185688,False
02185696,False
02185697,False
02185703,False
02185715,False
02185720,False
02185721,False
02185722,False
02185724,False
02185729,False
02185731,False
02185732,False
02185734,False
02185736,False
02185737,False
02185745,False
02185767,False
02185768,False
02185805,False
02185810,False
02185811,False
02185833,False
02185844,False
02185872,False
02185893,False
02185896,False
02185930,False
02185942,False
02185954,False
02185955,False
02185958,False
02185973,False
02185974,False
02185983,False
02186012,False
02186022,False
02186033,True
02186034,False
02186035,False
02186036,False
02186041,False
02186050,False
02186051,False
02186056,False
02186069,False
02186071,False
02186080,False
02186081,False
02186082,False
02186086,False
02186089,False
02186101,False
02186111,False
02186117,False
02186130,False
02186133,False
02186139,False
02186143,False
02186161,False
02186170,False
02186188,False
02186196,False
02186204,False
02186241,False
02186243,True
02186256,True
02186258,True
02186276,False
02186298,False
02186300,False
02186305,False
02186306,False
02186308,False
02186309,False
02186329,False
02186336,False
02186338,False
02186339,False
02186343,False
02186345,False
02186351,False
02186356,False
02186357,True
02186359,True
02186364,False
02186371,False
02186374,False
02186375,False
02186380,False
02186382,False
02186384,False
02186385,False
02186389,False
02186390,False
02186392,False
02186398,False
02186401,False
02186417,False
02186420,False
02186425,False
02186426,False
02186427,False
02186448,False
02186464,False
02186468,False
02186470,False
02186473,False
02186480,False
02186483,False
02186489,False
02186496,False
02186506,False
02186536,False
02186539,False
02186550,False
02186552,False
02186558,False
02186561,False
02186562,True
02186570,False
02186574,False
02186581,False
02186595,False
02186601,False
02186607,False
02186608,False
02186613,False
02186614,False
02186616,False
02186623,False
02186624,False
02186642,False
02186650,False
02186652,False
02186662,False
02186665,False
02186670,False
02186673,False
02186677,False
02186686,False
02186697,False
02186702,False
02186706,False
02186735,False
02186746,False
02186764,False
02186791,False
02186793,False
02186794,False
02186829,False
02186847,False
02186858,False
02186859,False
02186863,False
02186875,False
02186881,True
02186909,False
02186952,False
02187015,False
02187047,False
02187049,False
02187051,False
02187052,False
02187053,False
02187056,False
02187059,False
02187060,False
02187063,False
02187077,False
02187087,False
02187100,False
02187105,False
02187120,False
02187142,False
02187143,False
02187203,False
02187211,False
02187216,False
02187222,False
02187232,False
02187236,False
02187238,False
02187240,False
02187244,False
02187255,False
02187257,False
02187260,False
02187280,False
02187290,False
02187292,False
02187296,False
02187299,False
02187300,False
02187301,False
02187312,False
02187313,True
02187320,False
02187331,False
02187333,False
02187339,False
02187341,False
02187348,False
02187349,False
02187350,False
02187361,False
02187364,False
02187367,False
02187383,False
02187417,False
02187422,False
02187463,False
02187464,False
02187472,False
02187474,False
02187479,False
02187495,False
02187496,False
02187509,False
02187533,False
02187549,False
02187550,False
02187551,False
02187561,False
02187569,False
02187583,True
02187589,True
02187592,False
02187595,False
02187599,False
02187606,False
02187622,False
02187626,False
02187632,False
02187633,False
02187637,False
02187640,False
02187650,False
02187655,False
02187660,False
02187661,False
02187664,False
02187665,False
02187666,True
02187667,False
02187668,False
02187672,False
02187678,False
02187688,False
02187689,False
02187699,False
02187709,False
02187711,False
02187721,False
02187726,False
02187772,False
02187780,False
02187790,False
02187806,False
02187822,False
02187825,False
02187829,False
02187843,True
02187846,False
02187848,False
02187855,False
02187856,False
02187858,False
02187867,False
02187882,False
02187886,False
02187891,False
02187893,True
02187906,True
02187911,False
02187915,False
02187918,False
02187922,False
02187927,False
02187930,False
02187931,False
02187934,False
02187936,False
02187938,False
02187940,False
02187957,False
02187962,False
02187967,False
02187969,False
02188000,False
02188005,False
02188012,False
02188013,False
02188014,False
02188024,False
02188033,False
02188049,False
02188078,False
02188080,False
02188083,False
02188096,False
02188105,False
02188106,False
02188111,False
02188115,False
02188118,False
02188119,False
02188133,False
02188137,False
02188138,True
02188144,False
02188162,False
02188164,False
02188169,False
02188170,False
02188172,True
02188174,False
02188178,False
02188182,False
02188184,True
02188185,True
02188187,True
02188195,False
02188198,False
02188203,False
02188248,True
02188249,True
02188260,False
02188275,False
02188288,False
02188337,False
02188342,False
02188357,False
02188373,False
02188377,False
02188381,False
02188404,False
02188412,False
02188413,False
02188420,False
02188428,False
02188429,False
02188430,False
02188438,False
02188440,False
02188444,False
02188449,False
02188453,False
02188461,False
02188469,False
02188472,False
02188475,False
02188484,False
02188492,False
02188499,False
02188500,False
02188509,False
02188512,False
02188525,False
02188532,False
02188542,False
02188578,True
02188584,False
02188585,False
02188587,False
02188601,False
02188612,False
02188623,False
02188647,False
02188652,False
02188666,False
02188667,False
02188703,False
02188713,False
02188734,False
02188741,False
02188746,False
02188753,False
02188761,False
02188764,False
02188766,False
02188768,False
02188778,False
02188782,False
02188787,False
02188789,False
02188791,False
02188792,False
02188793,False
02188796,False
02188798,False
02188818,False
02188867,False
02188873,False
02188894,False
02188909,False
02188914,False
02188917,False
02188919,False
02188920,False
02188930,False
02188952,False
02188953,False
02188971,False
02188973,False
02188976,False
02188979,False
02188980,False
02188994,False
02189005,False
02189007,False
02189026,False
02189028,False
02189029,True
02189032,False
02189035,False
02189040,False
02189045,False
02189047,False
02189059,False
02189061,False
02189066,False
02189074,False
02189080,False
02189088,False
02189098,False
02189103,False
02189109,False
02189115,False
02189120,False
02189121,False
02189125,False
02189135,False
02189148,False
02189149,False
02189156,False
02189157,False
02189175,False
02189204,False
02189210,False
02189215,False
02189260,False
02189262,False
02189263,False
02189271,False
02189278,False
02189280,False
02189282,False
02189295,False
02189298,False
02189306,False
02189309,False
02189318,True
02189359,False
02189360,False
02189363,False
02189367,False
02189370,False
02189371,False
02189378,False
02189381,False
02189386,True
02189428,False
02189434,False
02189459,False
02189485,False
02189499,False
02189509,False
02189510,False
02189522,False
02189528,False
02189543,False
02189550,False
02189564,False
02189573,False
02189598,False
02189609,False
02189612,False
02189613,False
02189615,False
02189619,False
02189622,False
02189627,False
02189660,False
02189676,False
02189689,False
02189692,False
02189694,False
02189700,False
02189719,False
02189730,False
02189731,False
02189732,False
02189741,False
02189745,False
02189755,False
02189762,False
02189791,False
02189795,False
02189808,False
02189824,False
02189842,False
02189843,False
02189849,False
02189853,False
02189863,False
02189865,False
02189869,False
02189883,False
02189885,False
02189889,False
02189894,False
02189904,False
02189919,False
02189929,False
02189940,False
02189946,False
02189949,False
02189950,False
02189953,False
02189955,False
02189960,False
02189971,False
02189976,False
02189993,False
02190000,False
02190007,False
02190031,False
02190038,False
02190051,False
02190069,False
02190082,False
02190094,False
02190098,False
02190103,False
02190111,False
02190139,False
02190153,False
02190154,False
02190157,False
02190159,False
02190161,False
02190173,False
02190178,False
02190183,False
02190186,False
02190193,False
02190200,False
02190213,True
02190225,False
02190229,False
02190244,False
02190273,False
02190291,False
02190302,False
02190313,False
02190339,False
02190343,False
02190346,False
02190356,False
02190367,False
02190368,False
02190374,False
02190379,False
02190383,False
02190387,False
02190393,False
02190404,False
02190417,False
02190422,False
02190431,False
02190432,True
02190433,False
02190442,False
02190443,False
02190445,False
02190448,True
02190450,False
02190452,False
02190453,False
02190460,False
02190466,False
02190478,False
02190481,False
02190493,False
02190520,False
